Id,Open Date,City,City Group,Type,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,revenue
135,10/29/2010,İstanbul,Big Cities,FC,4,5,4,5,2,2,5,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7217634
136,09/01/2009,İstanbul,Big Cities,FC,4,5,3,5,2,2,5,4,4,5,4,4,5,0,0,0,0,0,2,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6363241
137,01/22/2011,Niğde,Other,FC,1,4,4,4,1,2,5,4,5,5,5,3,4,0,0,0,2,0,5,5,3,1,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3576723.711
138,03/18/2011,Konya,Other,IL,3,4,4,4,2,2,5,3,4,4,2,4,5,0,0,0,0,0,5,5,3,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3169478.988
139,10/30/2013,Ankara,Big Cities,FC,3,4,4,4,2,2,5,4,4,5,4,5,5,0,0,0,0,0,5,5,5,5,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2298233.728
140,05/06/2013,Kocaeli,Other,IL,2,4,4,4,2,3,5,4,5,4,3,4,5,0,0,0,0,4,4,4,3,2,2,0,0,0,0,2,3,0,4,0,0,0,0,0,0,2890834.918
141,07/31/2013,Afyonkarahisar,Other,FC,2,4,4,4,1,2,5,4,5,4,3,5,4,0,0,0,0,0,1,5,3,1,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3420695.255
142,11/29/2007,Eskişehir,Other,FC,4,4.5,5,4,2,6,5,5,10,10,2,5,7.5,0,0,0,0,0,2,5,3,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3764424.335
143,11/05/2008,Rize,Other,FC,4,2,4,4,2,2,5,4,5,5,3,5,5,1,0,0,1,0,5,5,2,2,3,2,5,0,0,1,3,3,5,4,1,2,0,0,0,3450936.916
144,12/03/2013,Ankara,Big Cities,IL,2,5,4,5,2,3,5,4,4,4,2,4,5,0,0,5,2,0,5,4,2,1,3,2,0,0,1,3,1,3,0,0,0,3,0,4,4,2482366.749
145,05/30/2006,İstanbul,Big Cities,IL,5,4,4,4,1,3,5,4,4,4,2,4,5,0,4,0,3,4,3,5,1,5,2,0,4,0,1,5,1,0,4,0,0,3,5,0,0,4576194.015
146,01/20/2012,İstanbul,Big Cities,IL,15,7.5,6,3,4,8,10,5,8,8,1,6,5,0,8,4,1,9,25,15,1,1,1,3,0,10,2.5,1,2.5,20,2,0,2,24,4,0,3,3791103.592
147,07/04/2008,Kocaeli,Other,IL,12,7.5,6,6,4,6,5,2,8,5,1,8,5,0,0,0,0,4,20,3,2,2,1,3,0,0,2,2,5,0,0,4,0,3,0,0,0,4228504.64
148,10/17/2008,Ankara,Big Cities,FC,2,5,4,4,2,2,5,4,5,5,5,5,5,2,0,0,0,1,5,1,1,1,1,0,1,0,0,2,3,5,0,0,0,0,0,1,0,5525994.355
149,04/04/2012,İstanbul,Big Cities,FC,6,4.5,4,5,2,2,5,6,4,8,5,6,5,0,0,0,0,0,5,5,6,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4142855.387
150,05/01/2012,Trabzon,Other,FC,4,5,4,4,2,4,5,4,4,4,5,3,4,0,0,0,1,0,5,5,3,3,3,5,0,0,4,5,0,0,1,1,0,0,0,0,0,4679059.28
151,08/20/2004,Antalya,Other,FC,4,4,4,4,1,5,5,5,5,5,2,5,5,0,0,0,0,3,5,1,2,1,1,0,2,0,0,1,3,0,1,0,0,2,0,4,0,3031019.655
152,03/09/1998,Ankara,Big Cities,IL,2,5,4,5,1,3,5,5,5,4,2,3,4,3,3,0,2,4,5,4,1,2,5,2,2,2,1,3,1,5,3,4,3,0,4,0,4,4515180.986
153,06/13/2009,İstanbul,Big Cities,FC,3,5,5,6,4,5,5,3,4,8,10,3,4,4,0,0,0,0,5,15,15,3,5,0,0,0,3,12.5,2.5,0,0,2,3,0,5,0,0,4343729.533
154,08/07/2013,Muğla,Other,IL,6,4,5,3,1,3,5,5,5,5,2,5,5,0,0,0,0,0,2,12,2,2,1,0,0,0,0,3,3,0,0,3,0,4,0,0,0,3392173.165
155,07/14/2000,Ankara,Big Cities,FC,1,7.5,6,6,2,1,10,8,8,4,2,8,7.5,0,0,1,0,0,10,3,15,1,5,0,0,0,0,5,2,0,3,0,0,0,4,3,4,8754450.06
156,08/08/2013,Kocaeli,Other,IL,9,5,4,4,2,2,5,5,10,4,4,10,4,3,2,4,2,3,4,5,3,2,1,3,0,3,0,3,3,5,1,4,2,4,1,4,3,3143256.021
157,05/12/2013,İstanbul,Big Cities,FC,3,3,5,4,2,2,5,4,5,4,3,4,4,0,0,0,0,0,4,1,1,1,1,0,0,0,0,1,3,0,1,0,0,4,0,4,0,2011107.61
158,09/06/1996,Düzce,Other,FC,4,5,4,4,2,1,3,5,4,5,1,4,4,0,5,0,0,0,1,5,1,4,1,0,0,3,1,3,2,0,0,3,2,0,0,0,0,4383946.243
159,06/17/2010,İstanbul,Big Cities,IL,1,1,5,4,2,4,1,4,4,5,3,4,5,4,4,4,2,3,2,3,2,1,1,3,2,3,5,2,3,4,5,5,3,4,4,4,3,4225762.146
160,08/22/2004,İstanbul,Big Cities,FC,3,5,4,4,2,3,5,5,4,5,5,4,5,0,0,0,0,0,3,5,2,4,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4793784.98
161,08/15/2005,Adana,Other,FC,9,5,4,5,1,3,5,4,4,4,10,5,5,0,0,4,3,12,5,5,3,5,2,0,4,2,12.5,5,3,0,12,5,0,0,0,0,0,5515322.086
162,04/22/2008,Bursa,Other,FC,2,4,4,4,1,2,3,1,4,5,5,4,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3988906.382
163,04/17/2009,Aydın,Other,FC,2,2,4,4,2,1,1,5,5,5,3,4,5,0,0,0,0,0,1,5,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2900470.025
164,11/25/2011,Hatay,Other,FC,3,5,3,4,2,3,5,5,5,5,1,5,5,3,0,0,3,0,3,4,2,1,1,4,0,0,0,3,3,0,0,0,0,0,0,0,0,5294322.423
165,10/30/2013,İstanbul,Big Cities,FC,3,4,4,4,2,2,5,5,5,5,3,5,6,0,0,0,0,0,5,1,3,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2732178.162
166,01/20/2012,Antalya,Other,FC,4,5,4,4,1,4,10,5,5,8,10,5,6,0,0,0,9,0,3,3,1,1,2,0,0,0,2.5,3,2.5,0,0,0,0,0,0,0,0,4547350.12
167,10/28/2012,İstanbul,Big Cities,IL,6,5,2,5,2,10,5,4,4,4,3,4,4,6,4,0,0,12,4,2,1,2,5,4,4,0,12.5,4,7.5,1,0,0,0,18,1,0,0,3431759.343
168,05/01/2013,Denizli,Other,FC,12,4,4,3,1,1,5,5,10,5,6,5,7.5,0,0,0,0,0,10,15,2,4,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2016032.742
169,12/21/2012,Ankara,Big Cities,FC,4,5,5,5,2,1,5,4,4,5,3,4,5,0,0,0,0,0,2,5,1,4,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2703331.243
170,05/01/1997,İzmir,Big Cities,FC,3,4,4,3,1,2,5,5,5,5,5,5,5,4,2,3,2,0,4,3,2,1,1,3,3,2,5,2,3,3,0,3,3,3,4,3,3,4449472.51
171,09/20/2013,Gaziantep,Other,FC,3,5,3,4,1,3,5,5,5,5,2,5,5,0,0,0,0,0,3,1,1,3,1,0,3,4,0,2,3,0,0,0,0,5,0,0,2,2743910.658
172,02/09/2000,Kocaeli,Other,DT,12,4,6,4,1,6,5,8,8,8,2,6,5,0,0,0,0,0,25,1,15,2,1,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,4073905.547
173,06/24/2012,Samsun,Other,FC,4,4,4,3,2,2,5,4,4,5,4,5,4,0,0,0,0,0,4,5,2,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4112950.488
174,01/20/2012,İstanbul,Big Cities,IL,12,7.5,6,6,1,2,2,5,5,5,1,5,5,0,0,0,0,9,2,1,1,1,1,0,0,0,0,12.5,3,0,0,10,0,0,0,16,0,4428943.075
175,09/13/2006,Bursa,Other,FC,2,3,3,4,2,2,1,5,4,5,2,5,5,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2914346.57
176,11/16/2012,Konya,Other,FC,6,6,6,7.5,2,10,10,10,5,10,4,5,7.5,0,0,0,0,0,3,6,1,1,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3814462.464
177,09/19/2009,Erzurum,Other,IL,3,5,4,3,1,3,5,4,4,5,4,4,5,3,0,4,4,4,3,5,2,2,1,5,4,0,5,2,3,4,0,2,0,0,0,3,4,4757222.668
178,07/17/2009,Ankara,Big Cities,IL,4,5,3,4,2,2,5,5,5,5,5,5,5,3,2,4,3,4,3,4,1,2,1,1,1,1,3,2,2,0,4,3,4,4,0,3,4,4453335.893
179,09/14/2009,Ankara,Big Cities,FC,12,7.5,6,6,3,2,10,3,10,5,1,5,5,12,8,0,0,15,10,15,3,1,5,10,0,0,0,10,7.5,15,0,25,4,0,12,16,2,5039557.45
180,12/18/1998,İstanbul,Big Cities,DT,5,4,4,4,2,2,5,5,4,4,1,4,4,0,0,0,0,5,5,2,3,2,4,0,0,1,3,2,3,4,2,5,3,0,5,4,3,4363303.864
181,05/24/2007,İstanbul,Big Cities,FC,4,4.5,4,5,6,4,10,10,10,4,5,10,7.5,0,0,0,2,4,20,3,3,1,5,0,0,2,0,5,3,0,0,5,0,0,1,0,0,5065069.735
182,12/23/2011,Ankara,Big Cities,FC,2,4,4,4,1,2,3,5,5,5,4,5,5,0,0,0,0,0,1,1,1,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3569365.568
183,07/31/2013,Ankara,Big Cities,IL,2,3,4,5,2,2,5,4,5,5,2,5,5,0,2,0,1,0,5,3,6,1,4,1,1,0,0,2,7.5,3,3,0,0,0,0,4,1,2697857.898
184,03/27/2013,Edirne,Other,FC,2,4,4,4,1,4,5,8,5,5,2,5,7.5,0,0,0,0,0,1,15,1,1,1,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,2092883.592
185,09/26/2006,Bursa,Other,IL,4,5,4,4,1,2,10,10,4,5,4,4,5,5,4,4,3,3,3,5,4,5,5,4,4,4,2.5,4,1,0,0,3,2,4,0,0,6,3899544.594
186,06/24/2012,İstanbul,Big Cities,IL,4,5,4,3,1,2,5,4,4,4,4,5,5,3,1,0,0,3,3,2,4,3,5,4,4,4,0,3,3,0,5,0,3,2,4,3,3,3619368.95
187,12/16/2009,İstanbul,Big Cities,IL,3,5,4,4,1,2,5,3,4,5,5,3,4,3,4,3,2,5,4,5,5,4,1,5,0,3,0,2,2,5,5,0,3,0,4,3,1,4142407.136
188,06/07/2013,İstanbul,Big Cities,IL,4,5,4,4,1,2,5,3,4,4,5,4,3,3,0,0,0,4,3,5,4,4,5,2,0,0,0,4,1,0,1,0,2,0,0,0,0,2669091.157
189,03/30/2002,Eskişehir,Other,FC,2,5,5,4,1,4,5,5,5,5,2,5,5,0,0,0,0,0,3,1,1,4,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5212003.023
190,07/10/2013,Kocaeli,Other,IL,2,3,4,5,1,4,1,5,5,5,2,5,5,0,5,0,0,0,1,3,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2995958.5
191,11/05/2011,Balıkesir,Other,FC,3,3,5,4,2,2,5,5,5,5,2,5,5,0,0,0,0,0,5,1,1,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3683647.378
192,08/20/2004,Hatay,Other,IL,4,3,5,3,1,5,5,5,5,5,2,5,5,0,2,0,0,0,4,4,4,1,2,3,2,0,0,4,2,5,2,4,2,2,0,4,3,4136663.381
193,05/01/2009,İstanbul,Big Cities,FC,9,6,4,5,4,2,5,5,5,10,2,5,5,3,0,0,0,0,3,2,3,2,1,0,3,0,0,5,7.5,0,0,0,0,0,0,0,0,5578404.322
194,10/12/2013,Mersin,Other,FC,12,5,6,3,4,4,10,10,10,5,4,5,5,0,0,0,0,0,20,4,2,1,10,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3297380.996
195,10/22/2006,Zonguldak,Other,FC,9,2,6,4,1,6,10,10,10,10,2,10,7.5,0,0,0,0,0,2,6,3,2,5,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,3933298.123
196,06/23/2009,İstanbul,Big Cities,IL,4,5,4,3,2,2,5,4,5,5,4,5,5,5,4,3,0,0,3,5,3,2,3,2,5,5,2,3,3,2,0,2,2,3,0,4,0,4743897.69
197,08/03/2012,Trabzon,Other,FC,1,2,2,5,2,2,1,4,4,5,4,4,5,0,0,0,0,0,1,1,1,1,1,2,5,0,0,1,3,0,0,0,0,0,0,3,0,2042114.722
198,10/15/2011,İstanbul,Big Cities,IL,2,2,4,5,2,4,5,4,5,5,3,5,5,0,0,0,0,0,2,4,1,3,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3528447.589
199,04/28/2012,Malatya,Other,IL,15,7.5,4.5,6,4,1,5,8,8,8,6,8,6,3,4,0,0,3,25,15,1,3,10,2,4,7.5,12.5,7.5,7.5,15,0,10,0,0,0,8,8,3554659.206
200,11/01/2006,Balıkesir,Other,FC,2,2,6,3,6,8,1,5,5,10,4,5,5,0,0,0,0,0,5,6,3,2,1,0,0,2.5,2.5,2,3,0,0,0,0,0,0,0,8,3050076.327
201,07/04/2008,Çanakkale,Other,FC,6,4.5,4,7.5,2,2,5,4,5,5,4,5,5,2,3,0,3,4,4,4,3,1,4,0,3,1,4,2,3,4,1,3,1,3,0,3,1,4572371.788
202,09/10/1998,İstanbul,Big Cities,DT,5,5,4,4,2,2,5,4,4,4,4,3,4,0,0,0,0,0,5,5,5,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5430775.035
203,12/28/2011,İstanbul,Big Cities,IL,5,5,4,4,2,3,5,5,5,4,3,3,5,0,0,0,0,0,4,5,2,2,1,0,0,0,5,3,2,5,5,4,2,4,0,5,1,4665168.732
204,05/01/1998,İstanbul,Big Cities,IL,4,5,4,5,2,2,5,4,4,5,5,3,5,4,3,4,5,4,2,5,5,5,3,0,5,5,0,4,2,0,3,0,3,4,0,0,0,5688820.755
205,09/06/1996,Kars,Other,FC,4,7.5,4,6,4,6,10,8,8,8,6,4,6,0,0,0,0,0,20,15,3,2,15,3,0,3,0,10,5,0,0,3,0,0,4,0,0,4523324.97
206,08/01/2000,Bolu,Other,IL,4,3,4,4,2,2,5,4,5,5,3,5,5,0,0,0,0,0,5,5,2,3,3,2,2,2,0,3,3,0,0,3,0,0,0,0,1,4930056.224
207,05/05/2007,Batman,Other,FC,2,3,2,4,1,2,5,4,4,5,3,4,5,0,0,0,0,3,2,4,1,2,3,5,5,5,0,2,3,0,0,3,0,3,4,0,0,4270113.415
208,02/21/2013,Muğla,Other,FC,3,5,4,4,1,5,5,5,5,5,1,5,5,0,0,0,0,0,5,4,1,2,1,0,5,5,0,1,3,0,0,0,0,0,0,0,0,2016921.961
209,04/17/2009,Kocaeli,Other,IL,4,5,4,4,2,2,5,4,4,5,5,4,5,2,0,4,0,0,5,5,2,2,4,2,2,2,0,2,3,0,0,0,0,0,4,0,0,4070852.188
210,10/10/2011,Zonguldak,Other,FC,2,4,4,5,1,3,5,4,5,5,3,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3410587.678
211,09/01/2010,İstanbul,Big Cities,FC,5,5,4,5,2,4,5,4,4,4,5,3,4,5,4,0,0,5,5,5,1,1,3,0,0,0,0,5,1,3,0,0,3,4,2,4,0,5739870.576
212,11/26/2009,İstanbul,Big Cities,IL,3,5,4,4,1,2,5,4,5,5,3,5,4,3,2,3,1,4,5,4,1,2,5,2,2,3,1,2,3,5,1,4,3,4,4,4,1,4864388.552
213,05/01/2010,İzmir,Big Cities,FC,3,5,4,5,2,3,5,5,5,5,4,4,5,0,4,0,0,0,2,3,1,2,1,2,0,0,0,3,3,1,1,0,0,0,0,0,3,4448787.779
214,09/21/2012,Bursa,Other,IL,4,5,4,4,2,3,5,5,4,5,2,4,5,1,2,3,1,4,2,1,3,1,1,2,1,2,3,3,3,5,0,3,3,3,4,0,4,3909776.898
215,12/28/2010,Eskişehir,Other,FC,4,5,5,4,2,2,5,5,4,5,2,4,5,1,2,4,0,4,4,5,1,2,4,0,2,5,0,4,2,0,5,0,3,0,4,4,0,5188847.26
216,03/18/2011,Afyonkarahisar,Other,IL,3,4,4,4,2,2,10,10,5,4,5,5,4,0,0,0,0,0,5,5,3,2,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,3918317.135
217,10/22/2006,İstanbul,Big Cities,FC,9,6,6,4,4,6,10,5,10,10,1,10,7.5,0,0,0,0,0,5,6,3,2,5,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,5896852.07
218,01/05/2000,Bilecik,Other,FC,2,3,4,4,2,1,5,4,5,4,4,3,4,0,0,0,0,0,3,5,1,3,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5325545.053
219,07/16/2012,İstanbul,Big Cities,IL,4,5,4.5,4,1,4,5,4,8,8,6,8,5,3,4,3,3,4,25,5,2,3,3,2,4,4,12.5,3,7.5,5,2,10,2,12,4,3,8,3315860.294
220,03/18/2007,İstanbul,Big Cities,IL,3,3,4,4,1,2,5,4,5,4,4,5,4,3,0,5,3,0,3,5,1,2,4,0,4,0,0,2,3,5,1,3,0,5,5,5,0,4017516.59
221,10/17/1995,İstanbul,Big Cities,IL,4,5,4,5,1,4,5,4,4,5,5,3,4,3,0,0,0,4,5,5,2,5,3,0,5,0,0,5,2,2,0,4,2,3,4,4,2,6334848.181
222,09/09/2013,Antalya,Other,FC,2,3,4,4,2,2,5,5,5,5,1,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1772896.281
223,02/11/1998,Aydın,Other,IL,4,2,4,4,1,4,5,5,5,5,2,5,5,0,5,5,4,5,5,5,1,2,2,0,0,5,1,2,2,0,5,5,5,0,0,5,3,4109191.25
224,06/30/2001,Antalya,Other,FC,4,5,3,4,2,1,5,4,5,5,3,4,4,0,0,0,0,0,4,5,1,1,2,0,0,0,4,2,2,4,0,0,0,0,0,0,1,8493788.275
225,06/26/2010,İstanbul,Big Cities,FC,1,5,4,4,2,5,1,5,4,4,2,4,4,0,0,0,0,0,2,5,1,1,1,5,0,5,4,1,3,0,0,0,5,0,4,4,0,4689735.441
226,10/25/2013,Bolu,Other,FC,12,7.5,6,6,4,6,10,5,5,5,10,5,6,0,0,0,0,0,4,15,15,3,5,0,0,0,2,12.5,2,0,0,0,0,0,4,0,0,3145528.699
227,04/14/2010,İstanbul,Big Cities,FC,4,5,4,4,1,4,5,5,4,4,1,4,4,0,0,0,0,0,2,4,1,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5503220.6
228,07/04/2009,İstanbul,Big Cities,FC,3,2,5,3,1,1,5,3,5,4,5,3,5,3,4,0,0,5,2,5,1,2,1,5,5,5,2,2,3,3,5,0,3,5,5,4,3,3757354.314
229,05/24/2007,Antalya,Other,FC,2,3,4,4,2,3,5,4,5,5,3,5,5,0,0,0,0,0,4,1,1,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3444504.529
230,10/10/2013,Ankara,Big Cities,FC,4,5,5,4,1,2,5,5,5,4,2,5,4,3,5,2,4,0,3,5,3,2,2,5,5,5,4,4,3,5,5,5,5,4,4,4,4,2637807.193
231,10/04/2000,İstanbul,Big Cities,IL,3,5,4,3,1,3,5,5,5,5,1,5,5,0,0,0,0,0,2,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9094543.201
232,08/08/2013,İstanbul,Big Cities,IL,9,6,4,6,4,6,10,10,10,8,8,10,7.5,0,0,0,0,0,15,15,1,3,5,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,3248676.474
233,03/03/2012,Balıkesir,Other,IL,4,4,6,3,1,5,10,8,5,5,2,5,5,0,0,0,0,0,15,5,3,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4145124.306
234,04/17/2009,Edirne,Other,FC,4,5,3,4,2,2,5,5,4,5,2,4,5,0,0,0,0,0,5,1,1,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4010820.634
235,03/17/2007,Niğde,Other,IL,2,3,4,3,3,2,5,5,5,5,2,5,5,1,2,2,1,3,5,1,1,1,2,3,3,3,1,2,1,5,3,4,2,3,4,3,4,3959527.966
236,03/30/2002,Niğde,Other,FC,4,3,6,4,1,6,5,5,5,5,2,5,5,0,4,0,0,3,5,6,1,1,5,0,4,0,5,3,3,5,0,0,0,0,4,0,0,4668046.179
237,12/04/1999,İzmir,Big Cities,FC,3,1,4,4,1,3,5,5,4,5,2,5,5,0,0,0,0,0,1,3,1,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5197017.9
238,04/12/2012,Aydın,Other,FC,2,2,4,3,1,2,5,5,5,5,1,4,5,0,0,0,0,0,2,1,1,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2489985.481
239,10/15/2012,İzmir,Big Cities,IL,12,3,4,3,4,4,5,5,5,5,1,10,5,0,0,0,0,0,1,5,1,2,1,0,0,0,0,3,3,0,12,0,0,0,0,0,0,3246876.524
240,10/15/2012,İstanbul,Big Cities,IL,3,3,4,4,1,2,5,4,5,5,4,5,5,0,0,0,1,0,3,5,2,1,2,0,0,0,0,2,3,5,2,0,0,4,4,4,3,3695091.313
241,09/13/2006,İstanbul,Big Cities,FC,2,3,4,4,2,2,5,4,5,5,2,4,5,0,0,0,0,0,3,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4139980.236
242,03/14/2012,Konya,Other,IL,3,4,4,4,4,2,5,10,5,5,2,5,7.5,1,2,2,1,1,3,2,1,2,1,0,1,1,2,1,3,4,5,4,4,3,0,3,3,2796227.581
243,02/16/2012,İstanbul,Big Cities,IL,6,5,5,4,2,5,5,4,10,4,3,10,5,0,0,5,0,0,5,3,3,3,5,0,0,5,3,2,1,0,0,5,0,0,5,0,0,3998815.072
244,12/04/1999,İzmir,Big Cities,FC,5,4,4,4,2,3,5,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,3,0,0,0,0,4,0,0,0,5461459.902
245,11/27/2008,İstanbul,Big Cities,FC,2,3,4,4,1,5,5,4,5,5,3,5,5,0,0,0,0,0,3,5,1,5,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4464549.195
246,09/13/2006,Ankara,Big Cities,FC,12,7.5,4,4,1,2,3,5,10,5,6,5,5,0,0,0,0,0,1,4,1,1,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5373773.161
247,08/11/2007,İstanbul,Big Cities,IL,12,7.5,6,6,2,2,10,8,8,4,3,8,7.5,0,10,5,0,12,25,15,9,3,25,0,4,0,0,3,7.5,0,1,1,2,0,0,5,0,5474317.486
248,01/22/2013,İstanbul,Big Cities,FC,12,7.5,6,6,2,6,10,8,10,8,6,6,6,9,0,0,9,12,25,15,6,5,10,0,0,0,0,12.5,2.5,0,0,0,4,0,0,16,0,3318542.128
249,08/24/1996,Balıkesir,Other,IL,2,5,4,3,2,2,5,3,4,5,5,2,5,3,4,4,1,4,4,5,5,3,5,5,5,0,2,5,1,5,1,5,2,4,4,5,0,5918283.178
250,09/28/2008,Ankara,Big Cities,FC,4,5,4,4,2,3,5,5,5,5,2,5,5,1,0,4,2,4,3,1,1,1,1,1,2,1,3,1,3,1,0,3,2,5,0,0,0,3855592.879
251,03/28/2009,Muğla,Other,IL,2,3,4,3,2,1,1,3,4,4,1,5,5,0,0,0,0,3,2,4,2,2,1,5,5,0,3,2,3,3,1,3,0,0,4,3,3,3665184.709
252,09/15/2006,Kocaeli,Other,IL,3,6,4,4,2,4,5,4,5,5,6,10,5,3,0,4,0,5,5,15,4,3,4,0,4,4,4,4,1,0,1,3,0,3,5,0,0,4513813.275
253,05/06/2013,Giresun,Other,IL,4,2,4,4,2,3,5,4,5,5,3,5,5,0,0,0,0,0,2,4,3,2,2,0,2,0,0,2,3,0,3,0,4,0,0,0,0,2584096.068
254,07/14/2007,Tekirdağ,Other,IL,4,5,5,4,2,2,5,4,4,5,3,4,5,3,0,0,4,2,3,5,5,3,5,5,4,0,2,3,1,0,0,0,0,4,0,4,2,4476044.867
255,11/21/2009,Antalya,Other,IL,2,4,4,4,1,3,5,4,5,5,3,5,5,0,0,0,0,3,1,1,1,2,1,0,0,0,4,2,3,0,0,0,0,0,0,0,0,3698864.011
256,04/09/2011,İstanbul,Big Cities,IL,12,7.5,4.5,6,4,4,10,4,8,8,10,6,6,0,0,15,0,0,3,12,9,1,5,0,6,7.5,0,5,5,20,0,0,0,0,12,20,2,4954291.478
257,09/06/1996,Sivas,Other,IL,4,5,4,4,2,2,5,4,4,5,4,4,5,3,5,5,3,4,3,5,2,5,2,3,3,3,1,4,3,3,1,3,0,3,4,5,3,4657713.972
258,11/05/2009,İzmir,Big Cities,IL,4,5,4,3,1,5,5,5,5,5,3,5,5,3,4,4,3,4,5,5,2,5,1,3,0,3,4,3,3,5,5,5,3,4,4,4,1,5062058.123
259,09/01/2001,Malatya,Other,FC,3,4,3,4,2,2,5,5,5,5,1,5,5,0,0,0,1,5,4,3,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,3,4175681.701
260,12/23/2005,İstanbul,Big Cities,IL,5,5,4,4,1,3,5,5,4,4,4,4,4,3,4,4,4,4,5,5,2,4,3,3,3,1,4,5,2,5,1,3,5,5,5,5,4,4939243.467
261,07/15/2013,Denizli,Other,FC,2,4,4,4,1,2,5,4,4,5,4,4,5,0,0,0,0,0,2,3,1,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3191051.101
262,01/17/2012,Ankara,Big Cities,FC,2,3,6,4,2,2,5,10,5,10,4,5,5,3,3,4,3,4,20,15,3,3,3,1,3,3,2.5,2,7.5,3,3,3,4,3,5,12,6,3641502.799
263,04/04/2008,İstanbul,Big Cities,IL,12,6,4,3,1,1,10,8,10,10,5,4,5,15,8,12,15,3,2,1,2,3,1,10,6,7.5,3,5,3,20,3,3,2,18,12,16,3,4880389.093
264,02/16/2010,Kırıkkale,Other,FC,3,3,4,4,2,2,5,4,4,5,4,4,5,0,0,0,0,0,5,2,1,2,1,0,0,0,0,2,3,5,0,0,0,0,0,0,0,3800922.368
265,06/16/2012,İstanbul,Big Cities,FC,1,2,0,7.5,2,2,5,4,8,8,5,4,5,0,8,0,0,9,25,1,15,1,1,0,0,0,0,12.5,3,0,0,10,0,24,12,16,0,3967715.813
266,01/14/2011,Balıkesir,Other,IL,12,7.5,6,6,4,4,10,10,10,10,4,10,7.5,9,8,12,12,12,25,15,3,4,25,6,8,7.5,2.5,10,7.5,20,12,20,4,18,12,16,2,3337361.737
267,06/16/2012,Mardin,Other,FC,2,2,4,5,3,3,4,4,4,5,3,4,5,0,0,0,0,0,4,1,1,1,1,0,2,0,0,1,3,0,0,0,0,0,1,0,0,1877651.123
268,06/15/2010,Adana,Other,FC,12,4.5,6,6,1,4,10,6,8,8,10,6,6,15,10,0,15,12,25,15,2,2,25,6,6,0,2.5,5,5,20,3,0,4,18,12,20,0,4337688.735
